"ensgene","log2FoldChange","pvalue","padj","contrast","symbol","description","region"
"ENSMUSG00000046523",-0.840956887042087,6.95548074098485e-05,0.00808270710052192,"DOM - DES","Kctd4","potassium channel tetramerisation domain containing 4 [Source:MGI Symbol;Acc:MGI:1914766]","MeA"
"ENSMUSG00000020566",-0.841063453827196,0.00308417994294797,0.0760820631551627,"DOM - DES","Atp6v1c2","ATPase, H+ transporting, lysosomal V1 subunit C2 [Source:MGI Symbol;Acc:MGI:1916025]","MeA"
"ENSMUSG00000058441",-0.84462302471528,3.2223437091137e-05,0.0302300355132965,"CDOM - DOM","Panx2","pannexin 2 [Source:MGI Symbol;Acc:MGI:1890615]","MeA"
"ENSMUSG00000028341",-0.850554986929234,0.00500753264463842,0.0958185419160235,"DOM - DES","Nr4a3","nuclear receptor subfamily 4, group A, member 3 [Source:MGI Symbol;Acc:MGI:1352457]","MeA"
"ENSMUSG00000038760",-0.851599068124723,0.00222715639847395,0.0630672777464612,"DOM - DES","Trhr","thyrotropin releasing hormone receptor [Source:MGI Symbol;Acc:MGI:98824]","MeA"
"ENSMUSG00000002190",-0.853737220705324,9.88222007812007e-05,0.0473434052922804,"CDOM - DOM","Clgn","calmegin [Source:MGI Symbol;Acc:MGI:107472]","MeA"
"ENSMUSG00000079419",-0.859216865669367,0.00248333444938196,0.0674829049455904,"DOM - DES","Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C [Source:MGI Symbol;Acc:MGI:2385644]","MeA"
"ENSMUSG00000030350",-0.861460870810501,1.29043722508429e-05,0.0212348614483315,"CDOM - DES","Prmt8","protein arginine N-methyltransferase 8 [Source:MGI Symbol;Acc:MGI:3043083]","MeA"
"ENSMUSG00000110973",-0.865493523259623,0.00460161591198996,0.0916109776476922,"DOM - DES","AC115047.1","","MeA"
"ENSMUSG00000074194",-0.866004041423117,0.00175535181873931,0.0551948204575992,"DOM - DES","Zfp791","zinc finger protein 791 [Source:MGI Symbol;Acc:MGI:3648473]","MeA"
"ENSMUSG00000022861",-0.866048579859841,5.02195223240783e-05,0.00630757944863408,"DOM - DES","Dgkg","diacylglycerol kinase, gamma [Source:MGI Symbol;Acc:MGI:105060]","MeA"
"ENSMUSG00000045333",-0.868026363263754,1.49880232604109e-05,0.00332225346137245,"DOM - DES","Zfp423","zinc finger protein 423 [Source:MGI Symbol;Acc:MGI:1891217]","MeA"
"ENSMUSG00000003545",-0.868501694830532,0.00339687458712823,0.0805148067317512,"DOM - DES","Fosb","FBJ osteosarcoma oncogene B [Source:MGI Symbol;Acc:MGI:95575]","MeA"
"ENSMUSG00000038370",-0.875894083850309,2.14159866900642e-05,0.0267998684490996,"CDOM - DOM","Pcp4l1","Purkinje cell protein 4-like 1 [Source:MGI Symbol;Acc:MGI:1913675]","MeA"
"ENSMUSG00000068234",-0.876612986033664,0.00289350378065251,0.0736463078934973,"DOM - DES","Vmn1r44","vomeronasal 1 receptor 44 [Source:MGI Symbol;Acc:MGI:2148517]","MeA"
"ENSMUSG00000053111",-0.881904230289935,0.00180876795462719,0.0558864138408825,"DOM - DES","Fank1","fibronectin type 3 and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:1914180]","MeA"
"ENSMUSG00000052837",-0.886950544181216,1.5464195729361e-06,0.000817945495542272,"DOM - DES","Junb","jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]","MeA"
"ENSMUSG00000044352",-0.889381259136828,8.80564144872973e-07,0.000592779772071306,"DOM - DES","Sowaha","sosondowah ankyrin repeat domain family member A [Source:MGI Symbol;Acc:MGI:2687280]","MeA"
"ENSMUSG00000074502",-0.894197224578687,0.00468489792287739,0.0923879337387672,"DOM - DES","Ubtfl1","upstream binding transcription factor, RNA polymerase I-like 1 [Source:MGI Symbol;Acc:MGI:3588290]","MeA"
"ENSMUSG00000026255",-0.897454445563203,0.000594287499427726,0.0919832098795263,"CDOM - DOM","Efhd1","EF hand domain containing 1 [Source:MGI Symbol;Acc:MGI:1921607]","MeA"
"ENSMUSG00000027712",-0.90323140646807,8.9208748714916e-09,0.000126988653795683,"CDOM - DOM","Anxa5","annexin A5 [Source:MGI Symbol;Acc:MGI:106008]","MeA"
"ENSMUSG00000034686",-0.904856940642898,0.00315840256800692,0.07706086002007,"DOM - DES","Prr7","proline rich 7 (synaptic) [Source:MGI Symbol;Acc:MGI:3487246]","MeA"
"ENSMUSG00000067594",-0.905015870677778,0.000786115379216511,0.0350117531370462,"DOM - DES","Krt77","keratin 77 [Source:MGI Symbol;Acc:MGI:3588209]","MeA"
"ENSMUSG00000031224",-0.906977641261345,0.00131705840320917,0.0474589658188026,"DOM - DES","Magee2","melanoma antigen, family E, 2 [Source:MGI Symbol;Acc:MGI:2148316]","MeA"
"ENSMUSG00000035357",-0.909403051635691,0.00188767804173478,0.0572432139256014,"DOM - DES","Pdzrn3","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]","MeA"
"ENSMUSG00000047205",-0.911073785862674,1.41813912243243e-06,0.000807793861662475,"DOM - DES","Dusp18","dual specificity phosphatase 18 [Source:MGI Symbol;Acc:MGI:1922469]","MeA"
"ENSMUSG00000048007",-0.911197980680874,5.16382954912589e-05,0.0334123243780941,"CDOM - DOM","Timm8a1","translocase of inner mitochondrial membrane 8A1 [Source:MGI Symbol;Acc:MGI:1353433]","MeA"
"ENSMUSG00000040929",-0.916338536450999,0.000153367032251433,0.0128325748454448,"DOM - DES","Rfx3","regulatory factor X, 3 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106582]","MeA"
"ENSMUSG00000021250",-0.918487448945819,7.31152440627886e-06,0.0142629019811291,"CDOM - DES","Fos","FBJ osteosarcoma oncogene [Source:MGI Symbol;Acc:MGI:95574]","MeA"
"ENSMUSG00000050164",-0.923187573268503,1.34499928358927e-05,0.00327291601482564,"DOM - DES","Mchr1","melanin-concentrating hormone receptor 1 [Source:MGI Symbol;Acc:MGI:2180756]","MeA"
"ENSMUSG00000045341",-0.92684326086388,0.000167819216192938,0.0134322986619983,"DOM - DES","Olfr167","olfactory receptor 167 [Source:MGI Symbol;Acc:MGI:3030001]","MeA"
"ENSMUSG00000007682",-0.929525829109143,0.000637601369936067,0.0919832098795263,"CDOM - DOM","Dio2","deiodinase, iodothyronine, type II [Source:MGI Symbol;Acc:MGI:1338833]","MeA"
"ENSMUSG00000056427",-0.932911687229771,0.0039390161278676,0.0854126337536152,"DOM - DES","Slit3","slit homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1315202]","MeA"
"ENSMUSG00000090698",-0.933626688111219,4.4596469671881e-05,0.0302300355132965,"CDOM - DOM","Apold1","apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]","MeA"
"ENSMUSG00000024985",-0.934553042782544,5.83579991498728e-05,0.0361185268651495,"CDOM - DOM","Tcf7l2","transcription factor 7 like 2, T cell specific, HMG box [Source:MGI Symbol;Acc:MGI:1202879]","MeA"
"ENSMUSG00000046607",-0.949739731334505,0.000266693732596462,0.0182015399988646,"DOM - DES","Hrk","harakiri, BCL2 interacting protein (contains only BH3 domain) [Source:MGI Symbol;Acc:MGI:1201608]","MeA"
"ENSMUSG00000027296",-0.955154662280641,0.00358775439739459,0.0816200347548601,"DOM - DES","Itpka","inositol 1,4,5-trisphosphate 3-kinase A [Source:MGI Symbol;Acc:MGI:1333822]","MeA"
"ENSMUSG00000060402",-0.968897309642233,0.000349276770855221,0.0213751610593629,"DOM - DES","Chst8","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8 [Source:MGI Symbol;Acc:MGI:1916197]","MeA"
"ENSMUSG00000063564",-0.969345565564824,2.62881970545555e-06,0.0010522383739945,"DOM - DES","Col23a1","collagen, type XXIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2653243]","MeA"
"ENSMUSG00000108056",-0.97484518557671,0.00380871395555439,0.0834423871031961,"DOM - DES","Gm43941","predicted gene, 43941 [Source:MGI Symbol;Acc:MGI:5690333]","MeA"
"ENSMUSG00000032174",-0.975537736260045,7.17472996417602e-08,0.0001502327141167,"DOM - DES","Icam5","intercellular adhesion molecule 5, telencephalin [Source:MGI Symbol;Acc:MGI:109430]","MeA"
"ENSMUSG00000015312",-0.976234642750654,0.000209134215994935,0.096789929340156,"CDOM - DES","Gadd45b","growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]","MeA"
"ENSMUSG00000045287",-0.976665146142409,0.000101394113835103,0.0634295247853085,"CDOM - DES","Rtn4rl1","reticulon 4 receptor-like 1 [Source:MGI Symbol;Acc:MGI:2661375]","MeA"
"ENSMUSG00000032766",-0.985142120169583,0.000385579988651623,0.0863537326119453,"CDOM - DOM","Gng11","guanine nucleotide binding protein (G protein), gamma 11 [Source:MGI Symbol;Acc:MGI:1913316]","MeA"
"ENSMUSG00000032648",-0.985859226918345,7.82739905207721e-05,0.0412677872245626,"CDOM - DOM","Pygm","muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]","MeA"
"ENSMUSG00000039087",-0.986346281928288,2.07541389582606e-06,0.000960527493661997,"DOM - DES","Rreb1","ras responsive element binding protein 1 [Source:MGI Symbol;Acc:MGI:2443664]","MeA"
"ENSMUSG00000048482",-0.992651657212255,0.000209956963015725,0.0156254403128789,"DOM - DES","Bdnf","brain derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:88145]","MeA"
"ENSMUSG00000020000",-0.993439546354937,0.00289033232896793,0.0736463078934973,"DOM - DES","Moxd1","monooxygenase, DBH-like 1 [Source:MGI Symbol;Acc:MGI:1921582]","MeA"
"ENSMUSG00000011148",-1.01100783614665,0.000190094833092656,0.0625635045498817,"CDOM - DOM","Adssl1","adenylosuccinate synthetase like 1 [Source:MGI Symbol;Acc:MGI:87947]","MeA"
"ENSMUSG00000032323",-1.01824691152322,0.00208253299671667,0.060361001382328,"DOM - DES","Cyp11a1","cytochrome P450, family 11, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88582]","MeA"
"ENSMUSG00000029843",-1.01891468044582,0.00411332223818169,0.0864089394999586,"DOM - DES","Slc13a4","solute carrier family 13 (sodium/sulfate symporters), member 4 [Source:MGI Symbol;Acc:MGI:2442367]","MeA"
"ENSMUSG00000071065",-1.02503383945363,3.1100241008727e-05,0.00490587078820522,"DOM - DES","Olfr806","olfactory receptor 806 [Source:MGI Symbol;Acc:MGI:3030640]","MeA"
"ENSMUSG00000026826",-1.03344540404091,1.33645118250199e-06,0.000791713680514181,"DOM - DES","Nr4a2","nuclear receptor subfamily 4, group A, member 2 [Source:MGI Symbol;Acc:MGI:1352456]","MeA"
"ENSMUSG00000045912",-1.04950136034665,1.12914835170998e-05,0.0029338047524254,"DOM - DES","C2cd4c","C2 calcium-dependent domain containing 4C [Source:MGI Symbol;Acc:MGI:2685084]","MeA"
"ENSMUSG00000030123",-1.05266846099729,0.00310760299222534,0.0763243786316042,"DOM - DES","Plxnd1","plexin D1 [Source:MGI Symbol;Acc:MGI:2154244]","MeA"
"ENSMUSG00000057766",-1.05350132599604,2.74107782905987e-05,0.0300148022282055,"CDOM - DOM","Ankrd29","ankyrin repeat domain 29 [Source:MGI Symbol;Acc:MGI:2687055]","MeA"
"ENSMUSG00000001506",-1.05356420235163,0.00303615974223699,0.0756406644219111,"DOM - DES","Col1a1","collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]","MeA"
"ENSMUSG00000022306",-1.05410017902944,0.000292298515925207,0.019070224761464,"DOM - DES","Zfpm2","zinc finger protein, multitype 2 [Source:MGI Symbol;Acc:MGI:1334444]","MeA"
"ENSMUSG00000071341",-1.06044149147667,8.11520400360295e-08,0.0001502327141167,"DOM - DES","Egr4","early growth response 4 [Source:MGI Symbol;Acc:MGI:99252]","MeA"
"ENSMUSG00000044378",-1.06992444624208,0.000707188568425387,0.0334724112849085,"DOM - DES","Slc15a5","solute carrier family 15, member 5 [Source:MGI Symbol;Acc:MGI:3607714]","MeA"
"ENSMUSG00000018470",-1.11727678372015,3.51716052957431e-05,0.0302300355132965,"CDOM - DOM","Kcnab3","potassium voltage-gated channel, shaker-related subfamily, beta member 3 [Source:MGI Symbol;Acc:MGI:1336208]","MeA"
"ENSMUSG00000022206",-1.12050938576608,0.00413009129809352,0.0866383174571742,"DOM - DES","Npr3","natriuretic peptide receptor 3 [Source:MGI Symbol;Acc:MGI:97373]","MeA"
"ENSMUSG00000039714",-1.1339039167014,0.00291784011101459,0.0736463078934973,"DOM - DES","Cplx3","complexin 3 [Source:MGI Symbol;Acc:MGI:2384571]","MeA"
"ENSMUSG00000079293",-1.136570864812,0.00520952514529921,0.0980441897620298,"DOM - DES","Clec7a","C-type lectin domain family 7, member a [Source:MGI Symbol;Acc:MGI:1861431]","MeA"
"ENSMUSG00000002910",-1.14584186194526,0.000640891329992978,0.0919832098795263,"CDOM - DOM","Arrdc2","arrestin domain containing 2 [Source:MGI Symbol;Acc:MGI:1918057]","MeA"
"ENSMUSG00000020396",-1.14789140165148,1.16913585546499e-05,0.0248238076666982,"CDOM - DOM","Nefh","neurofilament, heavy polypeptide [Source:MGI Symbol;Acc:MGI:97309]","MeA"
"ENSMUSG00000026604",-1.15764204250873,0.00400855882352742,0.0854853824558552,"DOM - DES","Ptpn14","protein tyrosine phosphatase, non-receptor type 14 [Source:MGI Symbol;Acc:MGI:102467]","MeA"
"ENSMUSG00000022262",-1.18044726276569,0.00313067119498048,0.0766367609878692,"DOM - DES","Dnah5","dynein, axonemal, heavy chain 5 [Source:MGI Symbol;Acc:MGI:107718]","MeA"
"ENSMUSG00000071341",-1.18465638452717,2.69224997528496e-09,1.99361110669852e-05,"CDOM - DES","Egr4","early growth response 4 [Source:MGI Symbol;Acc:MGI:99252]","MeA"
"ENSMUSG00000026834",-1.1853908831508,0.000623883374213267,0.0318525859921537,"DOM - DES","Acvr1c","activin A receptor, type IC [Source:MGI Symbol;Acc:MGI:2661081]","MeA"
"ENSMUSG00000032818",-1.19215561045732,0.00288612594564635,0.0736463078934973,"DOM - DES","Loxhd1","lipoxygenase homology domains 1 [Source:MGI Symbol;Acc:MGI:1914609]","MeA"
"ENSMUSG00000025932",-1.20358168562931,0.000667946127450892,0.0325459044906772,"DOM - DES","Eya1","EYA transcriptional coactivator and phosphatase 1 [Source:MGI Symbol;Acc:MGI:109344]","MeA"
"ENSMUSG00000018554",-1.20372664086666,0.000213127792677727,0.0157821130477857,"DOM - DES","Ybx2","Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]","MeA"
"ENSMUSG00000003545",-1.20845937305627,6.72820762637859e-05,0.0553581971925927,"CDOM - DES","Fosb","FBJ osteosarcoma oncogene B [Source:MGI Symbol;Acc:MGI:95575]","MeA"
"ENSMUSG00000035357",-1.21447472357058,3.06945077015777e-05,0.0378821382550304,"CDOM - DES","Pdzrn3","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]","MeA"
"ENSMUSG00000027875",-1.2332729553472,0.00198944786704153,0.0585759898824752,"DOM - DES","Hmgcs2","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939]","MeA"
"ENSMUSG00000018899",-1.23973650181802,0.00308828717776047,0.0760820631551627,"DOM - DES","Irf1","interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]","MeA"
"ENSMUSG00000059213",-1.24082060130301,2.64965275229943e-05,0.00456294851878541,"DOM - DES","Ddn","dendrin [Source:MGI Symbol;Acc:MGI:108101]","MeA"
"ENSMUSG00000034701",-1.25612042260594,0.00123842582140076,0.0464006876875291,"DOM - DES","Neurod1","neurogenic differentiation 1 [Source:MGI Symbol;Acc:MGI:1339708]","MeA"
"ENSMUSG00000023064",-1.25655946695861,4.23512598215519e-05,0.0302300355132965,"CDOM - DOM","Sncg","synuclein, gamma [Source:MGI Symbol;Acc:MGI:1298397]","MeA"
"ENSMUSG00000040164",-1.25962462759739,0.000145045853123242,0.0122750233414584,"DOM - DES","Kcns1","K+ voltage-gated channel, subfamily S, 1 [Source:MGI Symbol;Acc:MGI:1197019]","MeA"
"ENSMUSG00000030187",-1.26426222064889,0.00453475896457198,0.0910024122836192,"DOM - DES","Klra2","killer cell lectin-like receptor, subfamily A, member 2 [Source:MGI Symbol;Acc:MGI:101906]","MeA"
"ENSMUSG00000019970",-1.27276560378301,1.89486155719482e-08,0.000134866771333342,"CDOM - DOM","Sgk1","serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]","MeA"
"ENSMUSG00000028971",-1.27610643216109,0.000155822469379802,0.0129647796152521,"DOM - DES","Cort","cortistatin [Source:MGI Symbol;Acc:MGI:109538]","MeA"
"ENSMUSG00000071637",-1.27625329353208,0.000431155822862826,0.0902735234918311,"CDOM - DOM","Cebpd","CCAAT/enhancer binding protein (C/EBP), delta [Source:MGI Symbol;Acc:MGI:103573]","MeA"
"ENSMUSG00000007682",-1.27781453006401,7.73235723412191e-07,0.00381720702124485,"CDOM - DES","Dio2","deiodinase, iodothyronine, type II [Source:MGI Symbol;Acc:MGI:1338833]","MeA"
"ENSMUSG00000058513",-1.2839153221846,0.00368229097214384,0.0823302711020761,"DOM - DES","Olfr801","olfactory receptor 801 [Source:MGI Symbol;Acc:MGI:3030635]","MeA"
"ENSMUSG00000061524",-1.28780197901389,0.00142835919839734,0.0498915087930768,"DOM - DES","Zic2","zinc finger protein of the cerebellum 2 [Source:MGI Symbol;Acc:MGI:106679]","MeA"
"ENSMUSG00000025094",-1.29226876327829,6.92532374850957e-05,0.0394327934240135,"CDOM - DOM","Slc18a2","solute carrier family 18 (vesicular monoamine), member 2 [Source:MGI Symbol;Acc:MGI:106677]","MeA"
"ENSMUSG00000049892",-1.30365539862294,4.31534738940144e-05,0.00584709520197949,"DOM - DES","Rasd1","RAS, dexamethasone-induced 1 [Source:MGI Symbol;Acc:MGI:1270848]","MeA"
"ENSMUSG00000058019",-1.32039344179902,0.00264867825257206,0.0705520232384753,"DOM - DES","Ces5a","carboxylesterase 5A [Source:MGI Symbol;Acc:MGI:1915185]","MeA"
"ENSMUSG00000009628",-1.3320246338119,0.00231582843331614,0.0647121115045511,"DOM - DES","Tex15","testis expressed gene 15 [Source:MGI Symbol;Acc:MGI:1934816]","MeA"
"ENSMUSG00000019230",-1.33485373792672,7.03388649313313e-08,0.0001502327141167,"DOM - DES","Lhx9","LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]","MeA"
"ENSMUSG00000026826",-1.34249240355976,8.20949419091901e-10,1.21582608967511e-05,"CDOM - DES","Nr4a2","nuclear receptor subfamily 4, group A, member 2 [Source:MGI Symbol;Acc:MGI:1352456]","MeA"
"ENSMUSG00000021485",-1.36280903721308,0.00182969859507927,0.0559872648618264,"DOM - DES","Mxd3","Max dimerization protein 3 [Source:MGI Symbol;Acc:MGI:104987]","MeA"
"ENSMUSG00000026322",-1.39334479732622,0.000124349038329788,0.0116109241252496,"DOM - DES","Htr4","5 hydroxytryptamine (serotonin) receptor 4 [Source:MGI Symbol;Acc:MGI:109246]","MeA"
"ENSMUSG00000026452",-1.39579752555794,0.000922811202854978,0.0995275102257348,"CDOM - DOM","Syt2","synaptotagmin II [Source:MGI Symbol;Acc:MGI:99666]","MeA"
"ENSMUSG00000070867",-1.39936981253281,0.000881591939851391,0.0376264456172885,"DOM - DES","Trabd2b","TraB domain containing 2B [Source:MGI Symbol;Acc:MGI:3650152]","MeA"
"ENSMUSG00000031654",-1.41056953680189,0.000146763985876783,0.054978561551474,"CDOM - DOM","Cbln1","cerebellin 1 precursor protein [Source:MGI Symbol;Acc:MGI:88281]","MeA"
"ENSMUSG00000084374",-1.42417861294384,0.000787232531710762,0.0350117531370462,"DOM - DES","Gm13255","predicted gene 13255 [Source:MGI Symbol;Acc:MGI:3652189]","MeA"
"ENSMUSG00000026468",-1.47907613789819,0.00201657520123721,0.0589187617742999,"DOM - DES","Lhx4","LIM homeobox protein 4 [Source:MGI Symbol;Acc:MGI:101776]","MeA"
"ENSMUSG00000039481",-1.50730356378604,0.000512230495139663,0.0919832098795263,"CDOM - DOM","Nrtn","neurturin [Source:MGI Symbol;Acc:MGI:108417]","MeA"
"ENSMUSG00000019772",-1.55008294756974,0.00269191930455335,0.0713190069775225,"DOM - DES","Vip","vasoactive intestinal polypeptide [Source:MGI Symbol;Acc:MGI:98933]","MeA"
"ENSMUSG00000009376",-1.55552498595072,0.00545566434283413,0.0998743991562095,"DOM - DES","Met","met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]","MeA"
"ENSMUSG00000050074",-1.5567406711544,0.00202885343363727,0.0591482664412755,"DOM - DES","Spink8","serine peptidase inhibitor, Kazal type 8 [Source:MGI Symbol;Acc:MGI:1925959]","MeA"
"ENSMUSG00000032487",-1.56577028340855,0.000323223360443856,0.0203067169504758,"DOM - DES","Ptgs2","prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]","MeA"
"ENSMUSG00000072049",-1.60632829214769,9.46206605685222e-06,0.00269486919811503,"DOM - DES","Vmn2r121","vomeronasal 2, receptor 121 [Source:MGI Symbol;Acc:MGI:3643045]","MeA"
"ENSMUSG00000037868",-1.62771687041022,2.70907391195062e-05,0.036473986032717,"CDOM - DES","Egr2","early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]","MeA"
"ENSMUSG00000009628",-1.64245094818281,0.000159972783566413,0.0816964456765026,"CDOM - DES","Tex15","testis expressed gene 15 [Source:MGI Symbol;Acc:MGI:1934816]","MeA"
"ENSMUSG00000071637",-1.66129519065959,1.3491256852691e-06,0.00499513784970883,"CDOM - DES","Cebpd","CCAAT/enhancer binding protein (C/EBP), delta [Source:MGI Symbol;Acc:MGI:103573]","MeA"
"ENSMUSG00000111112",-1.71106876191586,7.10630125921226e-05,0.00808270710052192,"DOM - DES","AC166902.1","","MeA"
"ENSMUSG00000039676",-1.75649689150844,0.00399388455431833,0.0854853824558552,"DOM - DES","Capsl","calcyphosine-like [Source:MGI Symbol;Acc:MGI:1922818]","MeA"
"ENSMUSG00000044707",-1.75691557986183,0.00324608717281544,0.0781700016738157,"DOM - DES","Ccnjl","cyclin J-like [Source:MGI Symbol;Acc:MGI:2685723]","MeA"
"ENSMUSG00000026837",-1.81880343073184,0.000625867827394783,0.0318525859921537,"DOM - DES","Col5a1","collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]","MeA"
"ENSMUSG00000041703",-1.82220282834711,8.78522636783112e-07,0.000592779772071306,"DOM - DES","Zic5","zinc finger protein of the cerebellum 5 [Source:MGI Symbol;Acc:MGI:1929518]","MeA"
"ENSMUSG00000032373",-1.85752973948614,0.000125438748145843,0.0116109241252496,"DOM - DES","Car12","carbonic anhydrase 12 [Source:MGI Symbol;Acc:MGI:1923709]","MeA"
"ENSMUSG00000032487",-1.87816951090745,1.5887054431866e-05,0.0235287276135935,"CDOM - DES","Ptgs2","prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]","MeA"
"ENSMUSG00000030905",-1.94473554523416,4.69814771235139e-05,0.00599823858792449,"DOM - DES","Crym","crystallin, mu [Source:MGI Symbol;Acc:MGI:102675]","MeA"
"ENSMUSG00000046480",-1.96208828612052,1.49371078164469e-05,0.0264953116524656,"CDOM - DOM","Scn4b","sodium channel, type IV, beta [Source:MGI Symbol;Acc:MGI:2687406]","MeA"
"ENSMUSG00000033726",-1.96211435401538,0.000625371506436241,0.0318525859921537,"DOM - DES","Emx1","empty spiracles homeobox 1 [Source:MGI Symbol;Acc:MGI:95387]","MeA"
"ENSMUSG00000061816",-1.96901421827388,0.00173672857947648,0.0551948204575992,"DOM - DES","Myl1","myosin, light polypeptide 1 [Source:MGI Symbol;Acc:MGI:97269]","MeA"
"ENSMUSG00000036907",-2.02923967098084,4.54115501730177e-05,0.0429558688489883,"CDOM - DES","C1ql2","complement component 1, q subcomponent-like 2 [Source:MGI Symbol;Acc:MGI:3032521]","MeA"
"ENSMUSG00000005716",-2.16784062546982,1.64126581851224e-06,0.00584085473163044,"CDOM - DOM","Pvalb","parvalbumin [Source:MGI Symbol;Acc:MGI:97821]","MeA"
"ENSMUSG00000091243",-2.38325378648116,0.00258792443741474,0.0695592757134525,"DOM - DES","Vgll3","vestigial like family member 3 [Source:MGI Symbol;Acc:MGI:1920819]","MeA"
"ENSMUSG00000051255",-2.39184143191975,0.0005910535546347,0.0919832098795263,"CDOM - DOM","Gm6563","predicted pseudogene 6563 [Source:MGI Symbol;Acc:MGI:3646907]","MeA"
"ENSMUSG00000084390",-2.67078784739272,0.000195076542193399,0.0148921834530115,"DOM - DES","Gm15425","predicted gene 15425 [Source:MGI Symbol;Acc:MGI:3705642]","MeA"
"ENSMUSG00000070473",-3.23164048854551,0.000665789535492317,0.0325459044906772,"DOM - DES","Cldn3","claudin 3 [Source:MGI Symbol;Acc:MGI:1329044]","MeA"
"ENSMUSG00000091243",-3.37628585640433,5.0239022861357e-05,0.0437670546221586,"CDOM - DES","Vgll3","vestigial like family member 3 [Source:MGI Symbol;Acc:MGI:1920819]","MeA"
"ENSMUSG00000020061",-3.59755308505961,0.000146705956333248,0.0775969719034073,"CDOM - DES","Mybpc1","myosin binding protein C, slow-type [Source:MGI Symbol;Acc:MGI:1336213]","MeA"
"ENSMUSG00000064201",-3.70670347588604,0.00108964308736802,0.0439717006101372,"DOM - DES","Krt2","keratin 2 [Source:MGI Symbol;Acc:MGI:96699]","MeA"
"ENSMUSG00000059751",-3.71473925841491,9.70847599909792e-05,0.0634295247853085,"CDOM - DES","Rps3a3","ribosomal protein S3A3 [Source:MGI Symbol;Acc:MGI:3643406]","MeA"
"ENSMUSG00000059751",-3.92598181233369,3.82287842024335e-05,0.0302300355132965,"CDOM - DOM","Rps3a3","ribosomal protein S3A3 [Source:MGI Symbol;Acc:MGI:3643406]","MeA"
"ENSMUSG00000020061",-3.93258971735457,4.34287962334736e-05,0.00584709520197949,"DOM - DES","Mybpc1","myosin binding protein C, slow-type [Source:MGI Symbol;Acc:MGI:1336213]","MeA"
"ENSMUSG00000026822",-4.63749364789207,1.1088964930791e-05,0.0548275389394745,"CDOM - DES","Lcn2","lipocalin 2 [Source:MGI Symbol;Acc:MGI:96757]","mPFC"
